raceId_,driverId_,circuitRef_,full_name_,position_,grid_,race_time_,shortest_pit_stop_milliseconds,longest_pit_stop_milliseconds,mean_pit_stop_milliseconds
981,20,monza,Sebastian Vettel,3,6,+36.317,24307.0,24307.0,24307.0
981,154,monza,Romain Grosjean,15,20,0,24307.0,33433.0,28870.0
981,807,monza,Nico Hülkenberg,13,14,0,24418.0,24418.0,24418.0
981,815,monza,Sergio Pérez,9,10,+1:15.276,25377.0,25377.0,25377.0
981,817,monza,Daniel Ricciardo,4,16,+40.335,23951.0,23951.0,23951.0
981,822,monza,Valtteri Bottas,2,4,+4.471,23728.0,23728.0,23728.0
981,825,monza,Kevin Magnussen,11,9,0,24384.0,24384.0,24384.0
981,826,monza,Daniil Kvyat,12,8,0,25826.0,25826.0,25826.0
981,828,monza,Marcus Ericsson,18,11,0,25310.0,25310.0,25310.0
981,830,monza,Max Verstappen,10,13,0,24173.0,39888.0,32030.5
981,832,monza,Carlos Sainz,14,15,0,24865.0,24865.0,24865.0
981,835,monza,Jolyon Palmer,0,17,0,31008.0,31008.0,31008.0
981,836,monza,Pascal Wehrlein,16,12,0,25212.0,25212.0,25212.0
981,839,monza,Esteban Ocon,6,3,+1:11.528,24432.0,24432.0,24432.0
981,840,monza,Lance Stroll,7,2,+1:14.156,26131.0,26131.0,26131.0
982,1,marina_bay,Lewis Hamilton,1,5,2:03:23.544,24337.0,30442.0,26903.25
982,4,marina_bay,Fernando Alonso,0,8,0,25626.0,36900.0,30610.666666666668
982,13,marina_bay,Felipe Massa,11,17,+46.536,25731.0,38464.0,30731.5
982,154,marina_bay,Romain Grosjean,9,15,+43.282,26228.0,39455.0,31513.0
982,807,marina_bay,Nico Hülkenberg,0,7,0,24964.0,68357.0,35029.333333333336
982,815,marina_bay,Sergio Pérez,5,12,+25.359,25288.0,30709.0,28125.2
982,817,marina_bay,Daniel Ricciardo,2,3,+4.507,24362.0,30737.0,27655.4
982,822,marina_bay,Valtteri Bottas,3,6,+8.800,25367.0,30444.0,27583.0
982,825,marina_bay,Kevin Magnussen,0,16,0,25509.0,32701.0,29188.0
982,826,marina_bay,Daniil Kvyat,0,13,0,25003.0,33077.0,28365.0
982,828,marina_bay,Marcus Ericsson,0,20,0,27591.0,50617.0,36500.0
982,832,marina_bay,Carlos Sainz,4,10,+22.822,25356.0,32689.0,28897.5
982,835,marina_bay,Jolyon Palmer,6,11,+27.259,25113.0,30785.0,28431.4
982,836,marina_bay,Pascal Wehrlein,12,19,0,27865.0,45875.0,34962.0
982,838,marina_bay,Stoffel Vandoorne,7,9,+30.388,24543.0,36138.0,29834.8
982,839,marina_bay,Esteban Ocon,10,14,+44.795,24664.0,31793.0,28772.0
982,840,marina_bay,Lance Stroll,8,18,+41.696,25584.0,37403.0,30423.25
983,1,sepang,Lewis Hamilton,2,1,+12.770,23489.0,23489.0,23489.0
983,4,sepang,Fernando Alonso,11,10,0,25798.0,25798.0,25798.0
983,13,sepang,Felipe Massa,9,11,0,23791.0,23791.0,23791.0
983,20,sepang,Sebastian Vettel,4,20,+37.362,23695.0,23695.0,23695.0
983,154,sepang,Romain Grosjean,13,16,0,24419.0,24912.0,24665.5
983,807,sepang,Nico Hülkenberg,16,8,0,24872.0,25714.0,25293.0
983,815,sepang,Sergio Pérez,6,9,+1:18.630,24314.0,24314.0,24314.0
983,817,sepang,Daniel Ricciardo,3,4,+22.519,24199.0,24199.0,24199.0
983,822,sepang,Valtteri Bottas,5,5,+56.021,23676.0,23676.0,23676.0
983,825,sepang,Kevin Magnussen,12,17,0,23766.0,23766.0,23766.0
983,828,sepang,Marcus Ericsson,18,19,0,24719.0,24719.0,24719.0
983,830,sepang,Max Verstappen,1,3,1:30:01.290,23652.0,23652.0,23652.0
983,835,sepang,Jolyon Palmer,15,12,0,25558.0,25558.0,25558.0
983,836,sepang,Pascal Wehrlein,17,18,0,25060.0,25060.0,25060.0
983,838,sepang,Stoffel Vandoorne,7,7,0,24580.0,24580.0,24580.0
983,839,sepang,Esteban Ocon,10,6,0,24456.0,24456.0,24456.0
983,840,sepang,Lance Stroll,8,13,0,24109.0,24109.0,24109.0
983,842,sepang,Pierre Gasly,14,15,0,25044.0,25044.0,25044.0
984,1,suzuka,Lewis Hamilton,1,1,1:27:31.194,22724.0,22724.0,22724.0
984,4,suzuka,Fernando Alonso,11,20,0,24636.0,24636.0,24636.0
984,8,suzuka,Kimi Räikkönen,5,10,+32.622,23699.0,23699.0,23699.0
984,13,suzuka,Felipe Massa,10,8,0,22956.0,22956.0,22956.0
984,154,suzuka,Romain Grosjean,9,13,+1:29.883,22781.0,22781.0,22781.0
984,807,suzuka,Nico Hülkenberg,0,11,0,23199.0,23199.0,23199.0
984,815,suzuka,Sergio Pérez,7,7,+1:11.424,23634.0,23634.0,23634.0
984,817,suzuka,Daniel Ricciardo,3,3,+9.679,23796.0,23796.0,23796.0
984,822,suzuka,Valtteri Bottas,4,6,+10.580,22876.0,22876.0,22876.0
984,825,suzuka,Kevin Magnussen,8,12,+1:28.953,23065.0,23065.0,23065.0
984,830,suzuka,Max Verstappen,2,4,+1.211,22620.0,22620.0,22620.0
984,835,suzuka,Jolyon Palmer,12,18,0,25618.0,25618.0,25618.0
984,836,suzuka,Pascal Wehrlein,15,17,0,24424.0,24952.0,24764.666666666668
984,838,suzuka,Stoffel Vandoorne,14,9,0,23399.0,23430.0,23414.5
984,839,suzuka,Esteban Ocon,6,5,+1:07.788,24078.0,24078.0,24078.0
984,840,suzuka,Lance Stroll,0,15,0,22736.0,23475.0,23105.5
984,842,suzuka,Pierre Gasly,13,14,0,23344.0,24413.0,23878.5
985,1,americas,Lewis Hamilton,1,1,1:33:50.991,23402.0,23402.0,23402.0
985,4,americas,Fernando Alonso,0,8,0,23796.0,23796.0,23796.0
985,8,americas,Kimi Räikkönen,3,5,+15.779,23575.0,23575.0,23575.0
985,13,americas,Felipe Massa,9,10,0,23772.0,23772.0,23772.0
985,20,americas,Sebastian Vettel,2,2,+10.143,23620.0,24300.0,23960.0
985,154,americas,Romain Grosjean,14,12,0,24897.0,24897.0,24897.0
985,815,americas,Sergio Pérez,8,9,0,24326.0,24326.0,24326.0
985,817,americas,Daniel Ricciardo,0,4,0,23604.0,23604.0,23604.0
985,822,americas,Valtteri Bottas,5,3,+34.967,23254.0,23459.0,23356.5
985,825,americas,Kevin Magnussen,16,17,0,25112.0,25268.0,25190.0
985,826,americas,Daniil Kvyat,10,11,0,24883.0,24883.0,24883.0
985,828,americas,Marcus Ericsson,15,13,0,25841.0,25841.0,25841.0
985,830,americas,Max Verstappen,4,16,+16.768,23423.0,24325.0,23874.0
985,832,americas,Carlos Sainz,7,7,+1:32.944,24525.0,24525.0,24525.0
985,836,americas,Pascal Wehrlein,0,14,0,31334.0,31334.0,31334.0
985,838,americas,Stoffel Vandoorne,12,20,0,23578.0,23578.0,23578.0
985,839,americas,Esteban Ocon,6,6,+1:30.980,24502.0,24502.0,24502.0
985,840,americas,Lance Stroll,11,15,0,24497.0,24949.0,24723.0
985,843,americas,Brendon Hartley,13,19,0,24229.0,24400.0,24314.5
986,1,rodriguez,Lewis Hamilton,9,3,0,23315.0,29283.0,26299.0
986,4,rodriguez,Fernando Alonso,10,18,0,22655.0,22655.0,22655.0
986,8,rodriguez,Kimi Räikkönen,3,5,+54.007,22540.0,22540.0,22540.0
986,13,rodriguez,Felipe Massa,11,10,0,22055.0,22055.0,22055.0
986,20,rodriguez,Sebastian Vettel,4,1,+1:10.078,22379.0,32037.0,27208.0
986,154,rodriguez,Romain Grosjean,15,15,0,23035.0,28761.0,25898.0
986,807,rodriguez,Nico Hülkenberg,0,7,0,22587.0,22587.0,22587.0
986,815,rodriguez,Sergio Pérez,7,9,0,22528.0,22903.0,22715.5
986,822,rodriguez,Valtteri Bottas,2,4,+19.678,21758.0,21758.0,21758.0
986,825,rodriguez,Kevin Magnussen,8,14,0,22507.0,22507.0,22507.0
986,828,rodriguez,Marcus Ericsson,0,12,0,22736.0,22736.0,22736.0
986,830,rodriguez,Max Verstappen,1,2,1:36:26.552,22570.0,22570.0,22570.0
986,832,rodriguez,Carlos Sainz,0,8,0,22852.0,23035.0,22943.5
986,836,rodriguez,Pascal Wehrlein,14,13,0,23358.0,23358.0,23358.0
986,838,rodriguez,Stoffel Vandoorne,12,19,0,28044.0,28044.0,28044.0
986,839,rodriguez,Esteban Ocon,5,6,0,22665.0,22665.0,22665.0
986,840,rodriguez,Lance Stroll,6,11,0,21825.0,21825.0,21825.0
986,842,rodriguez,Pierre Gasly,13,20,0,22709.0,22709.0,22709.0
987,1,interlagos,Lewis Hamilton,4,20,+5.468,18725.0,23121.0,20115.0
987,4,interlagos,Fernando Alonso,8,6,+1:09.363,17716.0,23342.0,19328.75
987,8,interlagos,Kimi Räikkönen,3,3,+4.600,18027.0,23170.0,19730.0
987,13,interlagos,Felipe Massa,7,9,+1:08.882,17736.0,23275.0,19248.5
987,20,interlagos,Sebastian Vettel,1,2,1:31:26.262,17817.0,22736.0,19373.0
987,154,interlagos,Romain Grosjean,15,11,0,18456.0,34438.0,24399.75
987,807,interlagos,Nico Hülkenberg,10,7,0,18052.0,24054.0,19895.5
987,815,interlagos,Sergio Pérez,9,5,+1:09.500,17822.0,23275.0,19368.25
987,817,interlagos,Daniel Ricciardo,6,14,+48.691,17929.0,25946.0,21372.0
987,822,interlagos,Valtteri Bottas,2,1,+2.762,17784.0,23064.0,19348.0
987,828,interlagos,Marcus Ericsson,13,17,0,17802.0,24164.0,20204.75
987,830,interlagos,Max Verstappen,5,4,+32.940,17913.0,23180.0,20116.2
987,832,interlagos,Carlos Sainz,11,8,0,18347.0,23550.0,19927.25
987,836,interlagos,Pascal Wehrlein,14,15,0,18764.0,26439.0,21454.333333333332
987,840,interlagos,Lance Stroll,16,16,0,17925.0,24756.0,20916.6
987,842,interlagos,Pierre Gasly,12,19,0,18207.0,23748.0,20060.0
987,843,interlagos,Brendon Hartley,0,18,0,17738.0,23830.0,20235.75
988,1,yas_marina,Lewis Hamilton,2,2,+3.899,21274.0,21274.0,21274.0
988,4,yas_marina,Fernando Alonso,9,11,0,22541.0,22541.0,22541.0
988,8,yas_marina,Kimi Räikkönen,4,5,+45.386,21609.0,21609.0,21609.0
988,13,yas_marina,Felipe Massa,10,10,0,21449.0,21449.0,21449.0
988,20,yas_marina,Sebastian Vettel,3,3,+19.330,21221.0,21221.0,21221.0
988,154,yas_marina,Romain Grosjean,11,16,0,21850.0,21850.0,21850.0
988,807,yas_marina,Nico Hülkenberg,6,7,+1:25.713,29724.0,29724.0,29724.0
988,815,yas_marina,Sergio Pérez,7,8,+1:32.062,21869.0,21869.0,21869.0
988,817,yas_marina,Daniel Ricciardo,0,4,0,23477.0,23477.0,23477.0
988,822,yas_marina,Valtteri Bottas,1,1,1:34:14.062,21478.0,21478.0,21478.0
988,825,yas_marina,Kevin Magnussen,13,14,0,21875.0,21875.0,21875.0
988,828,yas_marina,Marcus Ericsson,17,19,0,22176.0,22176.0,22176.0
988,830,yas_marina,Max Verstappen,5,6,+46.269,21269.0,21269.0,21269.0
988,832,yas_marina,Carlos Sainz,0,12,0,21956.0,21956.0,21956.0
988,836,yas_marina,Pascal Wehrlein,14,18,0,22959.0,22959.0,22959.0
988,838,yas_marina,Stoffel Vandoorne,12,13,0,22125.0,22125.0,22125.0
988,839,yas_marina,Esteban Ocon,8,9,+1:38.911,21865.0,21865.0,21865.0
988,840,yas_marina,Lance Stroll,18,15,0,21543.0,21908.0,21688.0
988,842,yas_marina,Pierre Gasly,16,17,0,21519.0,21519.0,21519.0
988,843,yas_marina,Brendon Hartley,15,20,0,21598.0,21598.0,21598.0
989,1,albert_park,Lewis Hamilton,2,1,+5.036,21821.0,21821.0,21821.0
989,4,albert_park,Fernando Alonso,5,10,+27.886,22573.0,22573.0,22573.0
989,8,albert_park,Kimi Räikkönen,3,2,+6.309,21421.0,21421.0,21421.0
989,20,albert_park,Sebastian Vettel,1,3,1:29:33.283,21787.0,21787.0,21787.0
989,154,albert_park,Romain Grosjean,0,6,0,23054.0,23054.0,23054.0
989,807,albert_park,Nico Hülkenberg,7,7,+32.671,22628.0,22628.0,22628.0
989,815,albert_park,Sergio Pérez,11,12,+46.817,22327.0,22327.0,22327.0
989,817,albert_park,Daniel Ricciardo,4,8,+7.069,21440.0,21440.0,21440.0
989,822,albert_park,Valtteri Bottas,8,15,+34.339,21664.0,21664.0,21664.0
989,825,albert_park,Kevin Magnussen,0,5,0,21983.0,21983.0,21983.0
989,830,albert_park,Max Verstappen,6,4,+28.945,20953.0,20953.0,20953.0
989,832,albert_park,Carlos Sainz,10,9,+45.722,23868.0,23868.0,23868.0
989,838,albert_park,Stoffel Vandoorne,9,11,+34.921,22474.0,22474.0,22474.0
989,839,albert_park,Esteban Ocon,12,14,+1:00.278,21854.0,21854.0,21854.0
989,840,albert_park,Lance Stroll,14,13,+1:18.288,21397.0,25504.0,23450.5
989,843,albert_park,Brendon Hartley,15,16,0,22213.0,22296.0,22254.5
989,844,albert_park,Charles Leclerc,13,18,+1:15.759,22242.0,22836.0,22539.0
990,1,bahrain,Lewis Hamilton,3,9,+6.512,24302.0,24302.0,24302.0
990,4,bahrain,Fernando Alonso,7,13,0,24581.0,24993.0,24787.0
990,8,bahrain,Kimi Räikkönen,0,2,0,25018.0,25018.0,25018.0
990,20,bahrain,Sebastian Vettel,1,1,1:32:01.940,24524.0,24524.0,24524.0
990,154,bahrain,Romain Grosjean,13,16,0,25011.0,26263.0,25600.333333333332
990,807,bahrain,Nico Hülkenberg,6,7,+1:39.024,24382.0,24454.0,24418.0
990,815,bahrain,Sergio Pérez,16,12,0,24677.0,24992.0,24834.5
990,822,bahrain,Valtteri Bottas,2,3,+0.699,26105.0,26105.0,26105.0
990,825,bahrain,Kevin Magnussen,5,6,+1:15.046,24629.0,25106.0,24867.5
990,828,bahrain,Marcus Ericsson,9,17,0,25194.0,25194.0,25194.0
990,830,bahrain,Max Verstappen,0,15,0,30381.0,30381.0,30381.0
990,832,bahrain,Carlos Sainz,11,10,0,25307.0,25768.0,25537.5
990,838,bahrain,Stoffel Vandoorne,8,14,0,25081.0,25131.0,25106.0
990,839,bahrain,Esteban Ocon,10,8,0,24596.0,24719.0,24657.5
990,840,bahrain,Lance Stroll,14,20,0,24638.0,33612.0,29125.0
990,842,bahrain,Pierre Gasly,4,5,+1:02.234,24835.0,24957.0,24896.0
990,843,bahrain,Brendon Hartley,17,11,0,24953.0,36646.0,30799.5
990,844,bahrain,Charles Leclerc,12,19,0,25139.0,25563.0,25351.0
990,845,bahrain,Sergey Sirotkin,15,18,0,24672.0,25693.0,25182.5
991,1,shanghai,Lewis Hamilton,4,4,+16.985,22464.0,22464.0,22464.0
991,4,shanghai,Fernando Alonso,7,13,+30.639,24110.0,24110.0,24110.0
991,8,shanghai,Kimi Räikkönen,3,2,+9.637,22913.0,22913.0,22913.0
991,20,shanghai,Sebastian Vettel,8,1,+35.286,23009.0,23009.0,23009.0
991,154,shanghai,Romain Grosjean,17,10,+1:05.296,22981.0,23735.0,23358.0
991,807,shanghai,Nico Hülkenberg,6,7,+21.052,23297.0,23654.0,23475.5
991,815,shanghai,Sergio Pérez,12,8,+44.725,22334.0,22856.0,22595.0
991,817,shanghai,Daniel Ricciardo,1,6,1:35:36.380,22691.0,23042.0,22866.5
991,822,shanghai,Valtteri Bottas,2,3,+8.894,22097.0,22097.0,22097.0
991,825,shanghai,Kevin Magnussen,10,11,+39.594,22973.0,22973.0,22973.0
991,828,shanghai,Marcus Ericsson,16,20,+1:02.604,22785.0,22785.0,22785.0
991,830,shanghai,Max Verstappen,5,5,+20.436,22596.0,22715.0,22655.5
991,832,shanghai,Carlos Sainz,9,9,+35.763,23117.0,23935.0,23526.0
991,838,shanghai,Stoffel Vandoorne,13,14,+49.373,23730.0,23730.0,23730.0
991,839,shanghai,Esteban Ocon,11,12,+44.050,22637.0,23281.0,22959.0
991,840,shanghai,Lance Stroll,14,18,+55.490,22661.0,22661.0,22661.0
991,842,shanghai,Pierre Gasly,18,17,+1:06.330,23950.0,34650.0,29300.0
991,843,shanghai,Brendon Hartley,20,15,0,23172.0,24070.0,23621.0
991,844,shanghai,Charles Leclerc,19,19,+1:22.575,23392.0,23392.0,23392.0
991,845,shanghai,Sergey Sirotkin,15,16,+58.241,22723.0,23716.0,23219.5
992,1,baku,Lewis Hamilton,1,2,1:43:44.291,20377.0,21329.0,20853.0
992,4,baku,Fernando Alonso,7,12,+10.931,21371.0,56710.0,39040.5
992,8,baku,Kimi Räikkönen,2,6,+2.460,21149.0,30012.0,25580.5
992,20,baku,Sebastian Vettel,4,1,+5.329,20037.0,20823.0,20430.0
992,154,baku,Romain Grosjean,0,20,0,21725.0,22757.0,22241.0
992,815,baku,Sergio Pérez,3,8,+4.024,26174.0,28109.0,27141.5
992,817,baku,Daniel Ricciardo,0,4,0,19925.0,19925.0,19925.0
992,822,baku,Valtteri Bottas,0,3,0,20192.0,20192.0,20192.0
992,825,baku,Kevin Magnussen,13,15,+40.663,21778.0,35608.0,28693.0
992,828,baku,Marcus Ericsson,11,18,+18.512,14998.0,44107.0,29278.0
992,830,baku,Max Verstappen,0,5,0,19765.0,19765.0,19765.0
992,832,baku,Carlos Sainz,5,9,+7.515,20967.0,21516.0,21241.5
992,838,baku,Stoffel Vandoorne,9,16,+14.152,20760.0,21103.0,20932.0
992,840,baku,Lance Stroll,8,10,+12.546,19737.0,21236.0,20486.5
992,842,baku,Pierre Gasly,12,17,+24.720,20782.0,21287.0,21034.5
992,843,baku,Brendon Hartley,10,19,+18.030,20809.0,21376.0,21085.666666666668
992,844,baku,Charles Leclerc,6,13,+9.158,21058.0,22030.0,21544.0
993,1,catalunya,Lewis Hamilton,1,1,1:35:29.972,22085.0,22085.0,22085.0
993,4,catalunya,Fernando Alonso,8,8,0,21721.0,21721.0,21721.0
993,20,catalunya,Sebastian Vettel,4,3,+27.584,22054.0,24273.0,23163.5
993,815,catalunya,Sergio Pérez,9,15,0,22242.0,22438.0,22340.0
993,817,catalunya,Daniel Ricciardo,5,6,+50.058,21618.0,21618.0,21618.0
993,822,catalunya,Valtteri Bottas,2,2,+20.593,23213.0,23213.0,23213.0
993,825,catalunya,Kevin Magnussen,6,7,0,22917.0,22917.0,22917.0
993,828,catalunya,Marcus Ericsson,13,17,0,22100.0,22100.0,22100.0
993,830,catalunya,Max Verstappen,3,5,+26.873,21740.0,21740.0,21740.0
993,832,catalunya,Carlos Sainz,7,9,0,22409.0,22409.0,22409.0
993,838,catalunya,Stoffel Vandoorne,0,11,0,27416.0,27416.0,27416.0
993,839,catalunya,Esteban Ocon,0,13,0,47910.0,47910.0,47910.0
993,840,catalunya,Lance Stroll,11,18,0,21351.0,21351.0,21351.0
993,843,catalunya,Brendon Hartley,12,20,0,22472.0,22631.0,22551.5
993,844,catalunya,Charles Leclerc,10,14,0,21995.0,21995.0,21995.0
993,845,catalunya,Sergey Sirotkin,14,19,0,22034.0,23865.0,22649.333333333332
994,1,monaco,Lewis Hamilton,3,3,+17.013,23739.0,23739.0,23739.0
994,4,monaco,Fernando Alonso,0,7,0,24241.0,24241.0,24241.0
994,8,monaco,Kimi Räikkönen,4,4,+18.127,24263.0,24263.0,24263.0
994,20,monaco,Sebastian Vettel,2,2,+7.336,23964.0,23964.0,23964.0
994,154,monaco,Romain Grosjean,15,18,0,24568.0,24741.0,24654.5
994,807,monaco,Nico Hülkenberg,8,11,+24.839,25213.0,25213.0,25213.0
994,815,monaco,Sergio Pérez,12,9,+1:10.461,29379.0,29379.0,29379.0
994,817,monaco,Daniel Ricciardo,1,1,1:42:54.807,24542.0,24542.0,24542.0
994,822,monaco,Valtteri Bottas,5,5,+18.822,24020.0,24020.0,24020.0
994,825,monaco,Kevin Magnussen,13,19,+1:14.823,24237.0,24237.0,24237.0
994,828,monaco,Marcus Ericsson,11,16,+1:09.864,24291.0,24291.0,24291.0
994,830,monaco,Max Verstappen,9,20,+25.317,24111.0,24111.0,24111.0
994,832,monaco,Carlos Sainz,10,8,+1:09.013,24874.0,24874.0,24874.0
994,838,monaco,Stoffel Vandoorne,14,12,0,25438.0,26817.0,26127.5
994,839,monaco,Esteban Ocon,6,6,+23.667,24663.0,24663.0,24663.0
994,840,monaco,Lance Stroll,17,17,0,24852.0,33887.0,29947.666666666668
994,842,monaco,Pierre Gasly,7,10,+24.331,24296.0,24296.0,24296.0
994,843,monaco,Brendon Hartley,0,15,0,24326.0,24326.0,24326.0
994,844,monaco,Charles Leclerc,0,14,0,23870.0,23870.0,23870.0
994,845,monaco,Sergey Sirotkin,16,13,0,25170.0,31810.0,27514.333333333332
995,1,villeneuve,Lewis Hamilton,5,4,+21.559,23335.0,23335.0,23335.0
995,4,villeneuve,Fernando Alonso,0,14,0,23099.0,23099.0,23099.0
995,8,villeneuve,Kimi Räikkönen,6,5,+27.184,23645.0,23645.0,23645.0
995,20,villeneuve,Sebastian Vettel,1,1,1:28:31.377,23529.0,23529.0,23529.0
995,154,villeneuve,Romain Grosjean,12,20,0,24400.0,24400.0,24400.0
995,807,villeneuve,Nico Hülkenberg,7,7,0,24521.0,24521.0,24521.0
995,815,villeneuve,Sergio Pérez,14,10,0,23718.0,24086.0,23902.0
995,817,villeneuve,Daniel Ricciardo,4,6,+20.892,23279.0,23279.0,23279.0
995,822,villeneuve,Valtteri Bottas,2,2,+7.376,23775.0,23775.0,23775.0
995,825,villeneuve,Kevin Magnussen,13,11,0,24008.0,24008.0,24008.0
995,828,villeneuve,Marcus Ericsson,15,19,0,23529.0,23529.0,23529.0
995,830,villeneuve,Max Verstappen,3,3,+8.360,23137.0,23137.0,23137.0
995,832,villeneuve,Carlos Sainz,8,9,0,24416.0,24416.0,24416.0
995,838,villeneuve,Stoffel Vandoorne,16,15,0,23537.0,41008.0,32272.5
995,839,villeneuve,Esteban Ocon,9,8,0,25353.0,25353.0,25353.0
995,842,villeneuve,Pierre Gasly,11,16,0,24107.0,24107.0,24107.0
995,844,villeneuve,Charles Leclerc,10,13,0,23666.0,23666.0,23666.0
995,845,villeneuve,Sergey Sirotkin,17,18,0,23531.0,23531.0,23531.0
996,1,ricard,Lewis Hamilton,1,1,1:30:11.385,24310.0,24310.0,24310.0
996,4,ricard,Fernando Alonso,16,16,0,24788.0,25789.0,25288.5
996,8,ricard,Kimi Räikkönen,3,6,+25.888,24289.0,24289.0,24289.0
996,20,ricard,Sebastian Vettel,5,3,+1:01.935,31029.0,32612.0,31820.5
996,154,ricard,Romain Grosjean,11,10,0,29996.0,29996.0,29996.0
996,807,ricard,Nico Hülkenberg,9,12,+1:31.989,25016.0,25016.0,25016.0
996,817,ricard,Daniel Ricciardo,4,5,+34.736,24309.0,24309.0,24309.0
996,822,ricard,Valtteri Bottas,7,2,+1:20.632,27955.0,30666.0,29310.5
996,825,ricard,Kevin Magnussen,6,9,+1:19.364,25419.0,25419.0,25419.0
996,828,ricard,Marcus Ericsson,13,15,0,24295.0,24295.0,24295.0
996,830,ricard,Max Verstappen,2,4,+7.090,24395.0,24395.0,24395.0
996,832,ricard,Carlos Sainz,8,7,+1:27.184,25423.0,25423.0,25423.0
996,838,ricard,Stoffel Vandoorne,12,17,0,24399.0,24399.0,24399.0
996,840,ricard,Lance Stroll,17,19,0,26576.0,26576.0,26576.0
996,843,ricard,Brendon Hartley,14,20,0,24297.0,24297.0,24297.0
996,844,ricard,Charles Leclerc,10,8,+1:33.873,25026.0,25026.0,25026.0
996,845,ricard,Sergey Sirotkin,15,18,0,26273.0,26273.0,26273.0
997,1,red_bull_ring,Lewis Hamilton,0,2,0,20980.0,21245.0,21112.5
997,4,red_bull_ring,Fernando Alonso,8,13,0,21588.0,21588.0,21588.0
997,8,red_bull_ring,Kimi Räikkönen,2,3,+1.504,21552.0,21552.0,21552.0
997,20,red_bull_ring,Sebastian Vettel,3,6,+3.181,23912.0,23912.0,23912.0
997,154,red_bull_ring,Romain Grosjean,4,5,0,22121.0,22121.0,22121.0
997,815,red_bull_ring,Sergio Pérez,7,16,0,22863.0,22863.0,22863.0
997,817,red_bull_ring,Daniel Ricciardo,0,7,0,21259.0,21950.0,21604.5
997,825,red_bull_ring,Kevin Magnussen,5,8,0,22138.0,22138.0,22138.0
997,828,red_bull_ring,Marcus Ericsson,10,20,0,21519.0,21519.0,21519.0
997,830,red_bull_ring,Max Verstappen,1,4,1:21:56.024,21214.0,21214.0,21214.0
997,832,red_bull_ring,Carlos Sainz,12,9,0,23257.0,26335.0,24796.0
997,838,red_bull_ring,Stoffel Vandoorne,15,15,0,22526.0,46557.0,34541.5
997,839,red_bull_ring,Esteban Ocon,6,11,0,22527.0,22527.0,22527.0
997,840,red_bull_ring,Lance Stroll,14,14,0,22181.0,22299.0,22240.0
997,842,red_bull_ring,Pierre Gasly,11,12,0,22011.0,22011.0,22011.0
997,844,red_bull_ring,Charles Leclerc,9,18,0,21364.0,21364.0,21364.0
997,845,red_bull_ring,Sergey Sirotkin,13,17,0,23048.0,24884.0,23966.0
998,1,silverstone,Lewis Hamilton,2,1,+2.264,28982.0,28982.0,28982.0
998,4,silverstone,Fernando Alonso,8,13,+31.115,28085.0,28669.0,28377.0
998,8,silverstone,Kimi Räikkönen,3,3,+3.652,28985.0,38573.0,33779.0
998,20,silverstone,Sebastian Vettel,1,2,1:27:29.784,28174.0,28677.0,28425.5
998,154,silverstone,Romain Grosjean,0,8,0,29254.0,29254.0,29254.0
998,807,silverstone,Nico Hülkenberg,6,11,+28.220,28719.0,28719.0,28719.0
998,815,silverstone,Sergio Pérez,10,12,+34.708,28651.0,28836.0,28743.5
998,817,silverstone,Daniel Ricciardo,5,6,+9.500,28001.0,28194.0,28097.5
998,822,silverstone,Valtteri Bottas,4,4,+8.883,27894.0,27894.0,27894.0
998,825,silverstone,Kevin Magnussen,9,7,+33.188,28450.0,28450.0,28450.0
998,828,silverstone,Marcus Ericsson,0,15,0,28207.0,28207.0,28207.0
998,830,silverstone,Max Verstappen,0,5,0,28000.0,28458.0,28229.0
998,832,silverstone,Carlos Sainz,0,16,0,28078.0,29074.0,28576.0
998,838,silverstone,Stoffel Vandoorne,11,17,+35.774,28284.0,28658.0,28471.0
998,839,silverstone,Esteban Ocon,7,10,+29.930,29410.0,29410.0,29410.0
998,840,silverstone,Lance Stroll,12,19,+38.106,27774.0,27774.0,27774.0
998,842,silverstone,Pierre Gasly,13,14,+39.129,28676.0,29766.0,29221.0
998,844,silverstone,Charles Leclerc,0,9,0,27865.0,27865.0,27865.0
998,845,silverstone,Sergey Sirotkin,14,18,+48.113,28224.0,28224.0,28224.0
999,1,hockenheimring,Lewis Hamilton,1,14,1:32:29.845,18978.0,18978.0,18978.0
999,4,hockenheimring,Fernando Alonso,16,11,0,18956.0,21119.0,20334.0
999,8,hockenheimring,Kimi Räikkönen,3,3,+6.732,19647.0,19988.0,19817.5
999,20,hockenheimring,Sebastian Vettel,0,1,0,18657.0,18657.0,18657.0
999,154,hockenheimring,Romain Grosjean,6,6,+28.871,19752.0,22738.0,20896.0
999,807,hockenheimring,Nico Hülkenberg,5,7,+26.609,19584.0,20812.0,20382.666666666668
999,815,hockenheimring,Sergio Pérez,7,10,+30.556,25130.0,25130.0,25130.0
999,822,hockenheimring,Valtteri Bottas,2,2,+4.535,19188.0,33279.0,26233.5
999,825,hockenheimring,Kevin Magnussen,11,5,+34.919,19818.0,34742.0,27432.0
999,828,hockenheimring,Marcus Ericsson,9,13,+32.362,18840.0,18840.0,18840.0
999,830,hockenheimring,Max Verstappen,4,4,+7.654,19087.0,19742.0,19375.333333333332
999,832,hockenheimring,Carlos Sainz,12,8,+43.069,19637.0,20530.0,20109.0
