raceId,driverId,stop,lap,time,milliseconds,date,round,circuitRef,full_name,grid,position,race_time
897,20,2,37,18:09:50,21298.0,2013-11-03,17,yas_marina,Sebastian Vettel,2,1,1:38:06.106
897,154,2,37,18:10:31,22286.0,2013-11-03,17,yas_marina,Romain Grosjean,6,4,+34.802
897,13,2,38,18:12:40,22315.0,2013-11-03,17,yas_marina,Felipe Massa,7,8,+1:22.886
897,4,2,44,18:23:20,21453.0,2013-11-03,17,yas_marina,Fernando Alonso,10,5,+1:07.181
897,822,2,45,18:25:31,26680.0,2013-11-03,17,yas_marina,Valtteri Bottas,15,15,\N
897,818,2,51,18:36:34,23608.0,2013-11-03,17,yas_marina,Jean-Éric Vergne,13,17,\N
898,821,1,1,13:05:59,24859.0,2013-11-17,18,americas,Esteban Gutiérrez,20,14,+1:31.707
898,820,1,5,13:15:49,18737.0,2013-11-17,18,americas,Max Chilton,21,21,\N
898,813,1,8,13:21:04,32794.0,2013-11-17,18,americas,Pastor Maldonado,17,17,\N
898,5,1,17,13:36:46,25323.0,2013-11-17,18,americas,Heikki Kovalainen,8,15,+1:35.063
898,18,1,20,13:42:04,24589.0,2013-11-17,18,americas,Jenson Button,15,10,+1:17.278
898,819,1,20,13:42:30,27568.0,2013-11-17,18,americas,Charles Pic,22,20,\N
898,13,1,21,13:43:48,23936.0,2013-11-17,18,americas,Felipe Massa,13,13,+1:26.914
898,824,1,21,13:44:14,26205.0,2013-11-17,18,americas,Jules Bianchi,19,18,\N
898,823,1,21,13:44:15,25268.0,2013-11-17,18,americas,Giedo van der Garde,18,19,\N
898,815,1,22,13:45:19,23808.0,2013-11-17,18,americas,Sergio Pérez,7,7,+46.692
898,814,1,22,13:45:29,24444.0,2013-11-17,18,americas,Paul di Resta,11,16,+1:36.853
898,3,1,22,13:45:30,23806.0,2013-11-17,18,americas,Nico Rosberg,12,9,+59.141
898,817,1,22,13:45:31,24226.0,2013-11-17,18,americas,Daniel Ricciardo,10,11,+1:21.004
898,822,1,23,13:47:05,25014.0,2013-11-17,18,americas,Valtteri Bottas,9,8,+54.509
898,1,1,25,13:50:25,23904.0,2013-11-17,18,americas,Lewis Hamilton,5,4,+27.358
898,4,1,26,13:52:15,23817.0,2013-11-17,18,americas,Fernando Alonso,6,5,+29.592
898,20,1,27,13:53:30,24086.0,2013-11-17,18,americas,Sebastian Vettel,1,1,1:39:17.148
898,820,2,26,13:53:36,24293.0,2013-11-17,18,americas,Max Chilton,21,21,\N
898,807,1,27,13:53:54,24030.0,2013-11-17,18,americas,Nico Hülkenberg,4,6,+30.400
898,818,1,27,13:54:22,24381.0,2013-11-17,18,americas,Jean-Éric Vergne,14,12,+1:24.574
898,17,1,28,13:55:26,23537.0,2013-11-17,18,americas,Mark Webber,2,3,+8.396
898,154,1,29,13:57:05,23876.0,2013-11-17,18,americas,Romain Grosjean,3,2,+6.284
898,5,2,31,14:01:31,36333.0,2013-11-17,18,americas,Heikki Kovalainen,8,15,+1:35.063
898,821,2,36,14:10:01,25027.0,2013-11-17,18,americas,Esteban Gutiérrez,20,14,+1:31.707
898,13,2,38,14:13:40,24116.0,2013-11-17,18,americas,Felipe Massa,13,13,+1:26.914
898,814,2,49,14:32:33,24914.0,2013-11-17,18,americas,Paul di Resta,11,16,+1:36.853
898,819,2,50,14:35:29,18692.0,2013-11-17,18,americas,Charles Pic,22,20,\N
899,818,1,10,14:16:58,23455.0,2013-11-24,19,interlagos,Jean-Éric Vergne,8,15,\N
899,817,1,14,14:22:11,22721.0,2013-11-24,19,interlagos,Daniel Ricciardo,7,10,\N
899,5,1,15,14:23:39,23019.0,2013-11-24,19,interlagos,Heikki Kovalainen,11,14,\N
899,822,1,17,14:26:13,24166.0,2013-11-24,19,interlagos,Valtteri Bottas,13,\N,\N
899,16,1,17,14:26:14,23161.0,2013-11-24,19,interlagos,Adrian Sutil,15,13,\N
899,13,1,19,14:28:38,22342.0,2013-11-24,19,interlagos,Felipe Massa,9,7,+49.110
899,815,1,19,14:28:47,22591.0,2013-11-24,19,interlagos,Sergio Pérez,19,6,+44.051
899,18,1,20,14:30:03,22746.0,2013-11-24,19,interlagos,Jenson Button,14,4,+37.360
899,807,1,20,14:30:06,23887.0,2013-11-24,19,interlagos,Nico Hülkenberg,10,8,+1:04.252
899,814,1,20,14:30:15,23237.0,2013-11-24,19,interlagos,Paul di Resta,12,11,\N
899,4,1,21,14:31:09,22755.0,2013-11-24,19,interlagos,Fernando Alonso,3,3,+18.913
899,1,1,21,14:31:13,22655.0,2013-11-24,19,interlagos,Lewis Hamilton,5,9,+1:12.903
899,824,1,21,14:32:02,24657.0,2013-11-24,19,interlagos,Jules Bianchi,21,17,\N
899,3,1,22,14:32:39,23328.0,2013-11-24,19,interlagos,Nico Rosberg,2,5,+39.048
899,821,1,22,14:33:00,23857.0,2013-11-24,19,interlagos,Esteban Gutiérrez,17,12,\N
899,17,1,23,14:33:42,25012.0,2013-11-24,19,interlagos,Mark Webber,4,2,+10.452
899,813,1,23,14:34:24,23600.0,2013-11-24,19,interlagos,Pastor Maldonado,16,16,\N
899,20,1,24,14:34:51,22510.0,2013-11-24,19,interlagos,Sebastian Vettel,1,1,1:32:36.300
899,823,1,24,14:36:01,23732.0,2013-11-24,19,interlagos,Giedo van der Garde,20,18,\N
899,819,1,25,14:37:24,24099.0,2013-11-24,19,interlagos,Charles Pic,18,\N,\N
899,820,1,26,14:38:59,25060.0,2013-11-24,19,interlagos,Max Chilton,22,19,\N
899,818,2,28,14:41:19,24183.0,2013-11-24,19,interlagos,Jean-Éric Vergne,8,15,\N
899,13,2,34,14:48:24,17367.0,2013-11-24,19,interlagos,Felipe Massa,9,7,+49.110
899,5,2,34,14:49:00,22646.0,2013-11-24,19,interlagos,Heikki Kovalainen,11,14,\N
899,16,2,37,14:52:49,24001.0,2013-11-24,19,interlagos,Adrian Sutil,15,13,\N
899,822,2,41,14:58:30,23695.0,2013-11-24,19,interlagos,Valtteri Bottas,13,\N,\N
899,817,2,42,14:59:24,23340.0,2013-11-24,19,interlagos,Daniel Ricciardo,7,10,\N
899,18,2,43,15:00:19,23788.0,2013-11-24,19,interlagos,Jenson Button,14,4,+37.360
899,13,3,43,15:00:27,22655.0,2013-11-24,19,interlagos,Felipe Massa,9,7,+49.110
899,813,2,43,15:00:59,26734.0,2013-11-24,19,interlagos,Pastor Maldonado,16,16,\N
899,3,2,44,15:01:40,22753.0,2013-11-24,19,interlagos,Nico Rosberg,2,5,+39.048
899,815,2,44,15:01:41,22397.0,2013-11-24,19,interlagos,Sergio Pérez,19,6,+44.051
899,807,2,46,15:04:31,23237.0,2013-11-24,19,interlagos,Nico Hülkenberg,10,8,+1:04.252
899,20,2,47,15:04:55,32899.0,2013-11-24,19,interlagos,Sebastian Vettel,1,1,1:32:36.300
899,17,2,47,15:05:08,26718.0,2013-11-24,19,interlagos,Mark Webber,4,2,+10.452
899,818,3,46,15:05:09,23451.0,2013-11-24,19,interlagos,Jean-Éric Vergne,8,15,\N
899,4,2,47,15:05:13,22732.0,2013-11-24,19,interlagos,Fernando Alonso,3,3,+18.913
899,1,2,47,15:05:43,24423.0,2013-11-24,19,interlagos,Lewis Hamilton,5,9,+1:12.903
899,814,2,47,15:06:01,23330.0,2013-11-24,19,interlagos,Paul di Resta,12,11,\N
899,821,2,47,15:06:09,23138.0,2013-11-24,19,interlagos,Esteban Gutiérrez,17,12,\N
899,823,2,47,15:06:59,27107.0,2013-11-24,19,interlagos,Giedo van der Garde,20,18,\N
899,824,2,47,15:07:06,23403.0,2013-11-24,19,interlagos,Jules Bianchi,21,17,\N
899,820,2,48,15:08:47,23449.0,2013-11-24,19,interlagos,Max Chilton,22,19,\N
899,1,3,52,15:12:31,17385.0,2013-11-24,19,interlagos,Lewis Hamilton,5,9,+1:12.903
899,823,3,52,15:13:57,17339.0,2013-11-24,19,interlagos,Giedo van der Garde,20,18,\N
899,16,3,54,15:15:17,22981.0,2013-11-24,19,interlagos,Adrian Sutil,15,13,\N
899,820,3,66,15:32:58,23222.0,2013-11-24,19,interlagos,Max Chilton,22,19,\N
900,154,1,1,17:09:56,17255.0,2014-03-16,1,albert_park,Romain Grosjean,22,\N,\N
900,821,1,1,17:10:12,32657.0,2014-03-16,1,albert_park,Esteban Gutiérrez,20,12,\N
900,815,1,1,17:10:14,25541.0,2014-03-16,1,albert_park,Sergio Pérez,16,10,+1:25.916
900,18,1,11,17:26:02,22411.0,2014-03-16,1,albert_park,Jenson Button,10,3,+30.027
900,815,2,11,17:27:03,22497.0,2014-03-16,1,albert_park,Sergio Pérez,16,10,+1:25.916
900,3,1,12,17:27:27,24331.0,2014-03-16,1,albert_park,Nico Rosberg,3,1,1:32:58.710
900,817,1,12,17:27:37,22994.0,2014-03-16,1,albert_park,Daniel Ricciardo,2,\N,+24.525
900,825,1,12,17:27:45,23150.0,2014-03-16,1,albert_park,Kevin Magnussen,4,2,+26.777
900,807,1,12,17:27:51,22615.0,2014-03-16,1,albert_park,Nico Hülkenberg,7,6,+50.718
900,4,1,12,17:27:55,22887.0,2014-03-16,1,albert_park,Fernando Alonso,5,4,+35.284
900,8,1,12,17:28:02,25543.0,2014-03-16,1,albert_park,Kimi Räikkönen,11,7,+57.675
900,818,1,12,17:28:02,23124.0,2014-03-16,1,albert_park,Jean-Éric Vergne,6,8,+1:00.441
900,826,1,12,17:28:03,30514.0,2014-03-16,1,albert_park,Daniil Kvyat,8,9,+1:03.585
900,828,1,23,17:48:18,23238.0,2014-03-16,1,albert_park,Marcus Ericsson,19,\N,\N
900,820,1,24,17:49:56,24209.0,2014-03-16,1,albert_park,Max Chilton,17,13,\N
900,824,1,20,17:54:48,23821.0,2014-03-16,1,albert_park,Jules Bianchi,18,\N,\N
900,154,2,28,17:56:08,22264.0,2014-03-16,1,albert_park,Romain Grosjean,22,\N,\N
900,813,1,29,17:57:57,22847.0,2014-03-16,1,albert_park,Pastor Maldonado,21,\N,\N
900,821,2,30,17:59:29,23797.0,2014-03-16,1,albert_park,Esteban Gutiérrez,20,12,\N
900,18,2,32,18:02:01,22399.0,2014-03-16,1,albert_park,Jenson Button,10,3,+30.027
900,815,3,32,18:02:29,22526.0,2014-03-16,1,albert_park,Sergio Pérez,16,10,+1:25.916
900,807,2,33,18:03:36,22933.0,2014-03-16,1,albert_park,Nico Hülkenberg,7,6,+50.718
900,818,2,33,18:03:39,22978.0,2014-03-16,1,albert_park,Jean-Éric Vergne,6,8,+1:00.441
900,4,2,35,18:06:45,21978.0,2014-03-16,1,albert_park,Fernando Alonso,5,4,+35.284
900,817,2,36,18:08:06,22427.0,2014-03-16,1,albert_park,Daniel Ricciardo,2,\N,+24.525
900,8,2,36,18:08:30,21825.0,2014-03-16,1,albert_park,Kimi Räikkönen,11,7,+57.675
900,826,2,36,18:08:31,23920.0,2014-03-16,1,albert_park,Daniil Kvyat,8,9,+1:03.585
900,825,2,37,18:09:47,22273.0,2014-03-16,1,albert_park,Kevin Magnussen,4,2,+26.777
900,3,2,38,18:10:59,23673.0,2014-03-16,1,albert_park,Nico Rosberg,3,1,1:32:58.710
900,820,2,41,18:18:13,23493.0,2014-03-16,1,albert_park,Max Chilton,17,13,\N
900,824,2,35,18:19:32,22656.0,2014-03-16,1,albert_park,Jules Bianchi,18,\N,\N
900,822,1,10,17:24:46,34921.0,2014-03-16,1,albert_park,Valtteri Bottas,15,5,+47.639
900,16,1,35,18:07:21,24305.0,2014-03-16,1,albert_park,Adrian Sutil,13,11,\N
900,822,2,36,18:08:28,23117.0,2014-03-16,1,albert_park,Valtteri Bottas,15,5,+47.639
901,824,1,1,16:07:01,52836.0,2014-03-30,2,sepang,Jules Bianchi,19,\N,\N
901,818,1,2,16:07:55,45629.0,2014-03-30,2,sepang,Jean-Éric Vergne,9,\N,\N
901,8,1,2,16:08:22,26399.0,2014-03-30,2,sepang,Kimi Räikkönen,6,12,\N
901,825,1,9,16:20:38,37116.0,2014-03-30,2,sepang,Kevin Magnussen,8,9,\N
901,826,1,10,16:22:31,25109.0,2014-03-30,2,sepang,Daniil Kvyat,11,10,\N
901,821,1,10,16:22:33,29420.0,2014-03-30,2,sepang,Esteban Gutiérrez,12,\N,\N
901,820,1,10,16:22:44,25639.0,2014-03-30,2,sepang,Max Chilton,21,15,\N
901,4,1,11,16:24:00,24466.0,2014-03-30,2,sepang,Fernando Alonso,4,4,+35.992
901,16,1,11,16:24:25,25998.0,2014-03-30,2,sepang,Adrian Sutil,17,\N,\N
901,828,1,11,16:24:33,30040.0,2014-03-30,2,sepang,Marcus Ericsson,22,14,\N
901,817,1,12,16:25:46,24709.0,2014-03-30,2,sepang,Daniel Ricciardo,5,\N,\N
901,13,1,12,16:26:05,24637.0,2014-03-30,2,sepang,Felipe Massa,13,7,+1:25.076
901,154,1,12,16:26:14,25046.0,2014-03-30,2,sepang,Romain Grosjean,15,11,\N
901,20,1,13,16:27:33,24432.0,2014-03-30,2,sepang,Sebastian Vettel,2,3,+24.534
901,18,1,13,16:27:49,24841.0,2014-03-30,2,sepang,Jenson Button,10,6,+1:23.691
901,3,1,14,16:29:15,24723.0,2014-03-30,2,sepang,Nico Rosberg,3,2,+17.313
901,822,1,14,16:29:48,25020.0,2014-03-30,2,sepang,Valtteri Bottas,18,8,+1:25.537
901,1,1,15,16:30:55,24604.0,2014-03-30,2,sepang,Lewis Hamilton,1,1,1:40:25.974
901,155,1,15,16:31:53,27124.0,2014-03-30,2,sepang,Kamui Kobayashi,20,13,\N
901,807,1,16,16:33:07,25336.0,2014-03-30,2,sepang,Nico Hülkenberg,7,5,+47.199
901,818,2,17,16:36:11,26598.0,2014-03-30,2,sepang,Jean-Éric Vergne,9,\N,\N
901,8,2,18,16:37:53,24417.0,2014-03-30,2,sepang,Kimi Räikkönen,6,12,\N
901,826,2,22,16:44:37,27473.0,2014-03-30,2,sepang,Daniil Kvyat,11,10,\N
901,821,2,23,16:46:42,26325.0,2014-03-30,2,sepang,Esteban Gutiérrez,12,\N,\N
901,825,2,24,16:48:18,30661.0,2014-03-30,2,sepang,Kevin Magnussen,8,9,\N
901,16,2,24,16:48:28,25493.0,2014-03-30,2,sepang,Adrian Sutil,17,\N,\N
901,18,2,25,16:49:48,24524.0,2014-03-30,2,sepang,Jenson Button,10,6,+1:23.691
901,154,2,25,16:50:09,25596.0,2014-03-30,2,sepang,Romain Grosjean,15,11,\N
901,828,2,26,16:52:40,26515.0,2014-03-30,2,sepang,Marcus Ericsson,22,14,\N
901,4,2,27,16:53:03,24222.0,2014-03-30,2,sepang,Fernando Alonso,4,4,+35.992
901,13,2,27,16:53:28,24577.0,2014-03-30,2,sepang,Felipe Massa,13,7,+1:25.076
901,820,2,27,16:54:31,29210.0,2014-03-30,2,sepang,Max Chilton,21,15,\N
901,817,2,28,16:54:45,24775.0,2014-03-30,2,sepang,Daniel Ricciardo,5,\N,\N
901,822,2,29,16:57:09,24964.0,2014-03-30,2,sepang,Valtteri Bottas,18,8,+1:25.537
901,20,2,31,17:00:00,24728.0,2014-03-30,2,sepang,Sebastian Vettel,2,3,+24.534
901,155,2,31,17:01:26,26505.0,2014-03-30,2,sepang,Kamui Kobayashi,20,13,\N
901,3,2,32,17:01:43,25287.0,2014-03-30,2,sepang,Nico Rosberg,3,2,+17.313
901,1,2,33,17:03:18,25296.0,2014-03-30,2,sepang,Lewis Hamilton,1,1,1:40:25.974
901,807,2,34,17:05:38,24887.0,2014-03-30,2,sepang,Nico Hülkenberg,7,5,+47.199
901,826,3,34,17:06:44,25289.0,2014-03-30,2,sepang,Daniil Kvyat,11,10,\N
901,8,3,34,17:07:07,24246.0,2014-03-30,2,sepang,Kimi Räikkönen,6,12,\N
901,828,3,38,17:15:01,26030.0,2014-03-30,2,sepang,Marcus Ericsson,22,14,\N
901,18,3,39,17:15:13,25028.0,2014-03-30,2,sepang,Jenson Button,10,6,+1:23.691
901,825,3,39,17:15:37,24415.0,2014-03-30,2,sepang,Kevin Magnussen,8,9,\N
901,817,3,40,17:16:28,109329.0,2014-03-30,2,sepang,Daniel Ricciardo,5,\N,\N
901,154,3,40,17:17:34,25735.0,2014-03-30,2,sepang,Romain Grosjean,15,11,\N
901,4,3,42,17:20:04,24641.0,2014-03-30,2,sepang,Fernando Alonso,4,4,+35.992
901,820,3,41,17:20:31,27828.0,2014-03-30,2,sepang,Max Chilton,21,15,\N
901,13,3,42,17:20:35,24526.0,2014-03-30,2,sepang,Felipe Massa,13,7,+1:25.076
901,817,4,42,17:22:17,34697.0,2014-03-30,2,sepang,Daniel Ricciardo,5,\N,\N
901,822,3,44,17:24:12,24498.0,2014-03-30,2,sepang,Valtteri Bottas,18,8,+1:25.537
901,817,5,44,17:26:23,34480.0,2014-03-30,2,sepang,Daniel Ricciardo,5,\N,\N
901,20,3,49,17:32:08,25186.0,2014-03-30,2,sepang,Sebastian Vettel,2,3,+24.534
901,3,3,50,17:33:47,24654.0,2014-03-30,2,sepang,Nico Rosberg,3,2,+17.313
901,1,3,51,17:35:18,24484.0,2014-03-30,2,sepang,Lewis Hamilton,1,1,1:40:25.974
902,818,1,1,18:06:44,33895.0,2014-04-06,3,bahrain,Jean-Éric Vergne,14,\N,\N
902,16,1,7,18:16:37,25293.0,2014-04-06,3,bahrain,Adrian Sutil,22,\N,\N
902,822,1,10,18:21:24,25040.0,2014-04-06,3,bahrain,Valtteri Bottas,3,8,+31.876
902,826,1,10,18:21:32,26064.0,2014-04-06,3,bahrain,Daniil Kvyat,12,11,+41.342
902,824,1,10,18:21:44,25756.0,2014-04-06,3,bahrain,Jules Bianchi,19,16,\N
902,828,1,11,18:23:34,25367.0,2014-04-06,3,bahrain,Marcus Ericsson,20,\N,\N
902,820,1,11,18:23:35,25858.0,2014-04-06,3,bahrain,Max Chilton,21,13,+59.909
902,4,1,12,18:24:52,25770.0,2014-04-06,3,bahrain,Fernando Alonso,9,9,+32.595
902,821,1,12,18:25:08,25543.0,2014-04-06,3,bahrain,Esteban Gutiérrez,15,\N,\N
902,13,1,13,18:26:30,24528.0,2014-04-06,3,bahrain,Felipe Massa,7,7,+31.265
902,8,1,13,18:26:37,25009.0,2014-04-06,3,bahrain,Kimi Räikkönen,5,10,+33.462
902,154,1,13,18:26:50,25192.0,2014-04-06,3,bahrain,Romain Grosjean,16,12,+43.143
902,824,2,13,18:27:52,29729.0,2014-04-06,3,bahrain,Jules Bianchi,19,16,\N
902,825,1,14,18:28:29,24611.0,2014-04-06,3,bahrain,Kevin Magnussen,8,\N,\N
902,16,2,13,18:29:29,40747.0,2014-04-06,3,bahrain,Adrian Sutil,22,\N,\N
902,818,2,14,18:29:48,25897.0,2014-04-06,3,bahrain,Jean-Éric Vergne,14,\N,\N
902,807,1,15,18:29:59,24757.0,2014-04-06,3,bahrain,Nico Hülkenberg,11,5,+28.654
902,155,1,15,18:30:29,27124.0,2014-04-06,3,bahrain,Kamui Kobayashi,18,15,+1:27.900
902,815,1,16,18:31:38,24697.0,2014-04-06,3,bahrain,Sergio Pérez,4,3,+24.067
902,20,1,16,18:31:48,24964.0,2014-04-06,3,bahrain,Sebastian Vettel,10,6,+29.879
902,18,1,17,18:33:25,24476.0,2014-04-06,3,bahrain,Jenson Button,6,17,\N
902,817,1,18,18:35:12,24706.0,2014-04-06,3,bahrain,Daniel Ricciardo,13,4,+24.489
902,1,1,19,18:36:24,24687.0,2014-04-06,3,bahrain,Lewis Hamilton,2,1,1:39:42.743
902,813,1,19,18:37:12,25395.0,2014-04-06,3,bahrain,Pastor Maldonado,17,14,+1:02.803
902,824,3,18,18:37:15,18989.0,2014-04-06,3,bahrain,Jules Bianchi,19,16,\N
902,3,1,21,18:39:48,24851.0,2014-04-06,3,bahrain,Nico Rosberg,1,2,+1.085
902,826,2,24,18:45:46,25340.0,2014-04-06,3,bahrain,Daniil Kvyat,12,11,+41.342
902,822,2,25,18:47:07,25068.0,2014-04-06,3,bahrain,Valtteri Bottas,3,8,+31.876
902,825,2,25,18:47:29,24559.0,2014-04-06,3,bahrain,Kevin Magnussen,8,\N,\N
902,828,2,26,18:49:57,25819.0,2014-04-06,3,bahrain,Marcus Ericsson,20,\N,\N
902,821,2,27,18:51:10,25633.0,2014-04-06,3,bahrain,Esteban Gutiérrez,15,\N,\N
902,13,2,28,18:52:16,25896.0,2014-04-06,3,bahrain,Felipe Massa,7,7,+31.265
902,4,2,28,18:52:21,24576.0,2014-04-06,3,bahrain,Fernando Alonso,9,9,+32.595
902,154,2,28,18:52:44,25032.0,2014-04-06,3,bahrain,Romain Grosjean,16,12,+43.143
902,820,2,28,18:53:21,27233.0,2014-04-06,3,bahrain,Max Chilton,21,13,+59.909
902,824,4,31,19:00:23,25866.0,2014-04-06,3,bahrain,Jules Bianchi,19,16,\N
902,8,2,33,19:01:01,25415.0,2014-04-06,3,bahrain,Kimi Räikkönen,5,10,+33.462
902,815,2,34,19:02:23,24737.0,2014-04-06,3,bahrain,Sergio Pérez,4,3,+24.067
902,20,2,34,19:02:35,26186.0,2014-04-06,3,bahrain,Sebastian Vettel,10,6,+29.879
902,807,2,35,19:04:06,24440.0,2014-04-06,3,bahrain,Nico Hülkenberg,11,5,+28.654
902,18,2,35,19:04:08,25245.0,2014-04-06,3,bahrain,Jenson Button,6,17,\N
902,817,2,35,19:04:23,24816.0,2014-04-06,3,bahrain,Daniel Ricciardo,13,4,+24.489
902,155,2,35,19:05:19,26628.0,2014-04-06,3,bahrain,Kamui Kobayashi,18,15,+1:27.900
902,154,3,37,19:08:17,25693.0,2014-04-06,3,bahrain,Romain Grosjean,16,12,+43.143
902,13,3,38,19:09:23,24575.0,2014-04-06,3,bahrain,Felipe Massa,7,7,+31.265
902,825,3,38,19:09:48,25572.0,2014-04-06,3,bahrain,Kevin Magnussen,8,\N,\N
902,813,2,39,19:11:30,26440.0,2014-04-06,3,bahrain,Pastor Maldonado,17,14,+1:02.803
902,826,3,39,19:11:36,25345.0,2014-04-06,3,bahrain,Daniil Kvyat,12,11,+41.342
902,822,3,40,19:12:44,25980.0,2014-04-06,3,bahrain,Valtteri Bottas,3,8,+31.876
902,1,2,41,19:13:29,25146.0,2014-04-06,3,bahrain,Lewis Hamilton,2,1,1:39:42.743
902,3,2,41,19:13:42,24907.0,2014-04-06,3,bahrain,Nico Rosberg,1,2,+1.085
902,813,3,40,19:13:51,34249.0,2014-04-06,3,bahrain,Pastor Maldonado,17,14,+1:02.803
902,820,3,40,19:14:34,25981.0,2014-04-06,3,bahrain,Max Chilton,21,13,+59.909
902,4,3,41,19:14:50,24493.0,2014-04-06,3,bahrain,Fernando Alonso,9,9,+32.595
902,8,3,41,19:15:09,24453.0,2014-04-06,3,bahrain,Kimi Räikkönen,5,10,+33.462
902,824,5,40,19:16:59,25383.0,2014-04-06,3,bahrain,Jules Bianchi,19,16,\N
902,813,4,47,19:27:48,32874.0,2014-04-06,3,bahrain,Pastor Maldonado,17,14,+1:02.803
903,18,1,7,15:16:33,22408.0,2014-04-20,4,shanghai,Jenson Button,12,11,\N
903,154,1,9,15:19:58,23213.0,2014-04-20,4,shanghai,Romain Grosjean,10,\N,\N
903,13,1,10,15:21:37,78277.0,2014-04-20,4,shanghai,Felipe Massa,6,15,\N
903,8,1,10,15:21:45,22994.0,2014-04-20,4,shanghai,Kimi Räikkönen,11,8,+1:16.335
903,815,1,10,15:21:51,22914.0,2014-04-20,4,shanghai,Sergio Pérez,16,9,+1:22.647
903,828,1,10,15:22:18,23677.0,2014-04-20,4,shanghai,Marcus Ericsson,20,20,\N
903,4,1,11,15:23:16,22776.0,2014-04-20,4,shanghai,Fernando Alonso,5,3,+23.604
903,807,1,11,15:23:24,23438.0,2014-04-20,4,shanghai,Nico Hülkenberg,8,6,+54.295
903,155,1,11,15:23:49,24883.0,2014-04-20,4,shanghai,Kamui Kobayashi,18,18,\N
903,813,1,11,15:23:51,24010.0,2014-04-20,4,shanghai,Pastor Maldonado,22,14,\N
903,824,1,11,15:23:56,24784.0,2014-04-20,4,shanghai,Jules Bianchi,19,17,\N
903,20,1,12,15:25:00,22570.0,2014-04-20,4,shanghai,Sebastian Vettel,3,5,+47.778
903,822,1,12,15:25:09,24780.0,2014-04-20,4,shanghai,Valtteri Bottas,7,7,+55.697
903,820,1,12,15:25:48,23781.0,2014-04-20,4,shanghai,Max Chilton,21,19,\N
903,3,1,13,15:26:51,23277.0,2014-04-20,4,shanghai,Nico Rosberg,4,2,+18.062
903,826,1,14,15:28:56,23521.0,2014-04-20,4,shanghai,Daniil Kvyat,13,10,\N
903,821,1,14,15:29:04,22988.0,2014-04-20,4,shanghai,Esteban Gutiérrez,17,16,\N
903,817,1,15,15:30:17,23186.0,2014-04-20,4,shanghai,Daniel Ricciardo,2,4,+27.136
903,818,1,15,15:30:46,24119.0,2014-04-20,4,shanghai,Jean-Éric Vergne,9,12,\N
903,1,1,17,15:33:31,22968.0,2014-04-20,4,shanghai,Lewis Hamilton,1,1,1:33:28.338
903,825,1,17,15:34:28,23670.0,2014-04-20,4,shanghai,Kevin Magnussen,15,13,\N
903,821,2,27,15:52:18,23252.0,2014-04-20,4,shanghai,Esteban Gutiérrez,17,16,\N
903,828,2,27,15:53:08,23730.0,2014-04-20,4,shanghai,Marcus Ericsson,20,20,\N
903,18,2,28,15:53:59,22548.0,2014-04-20,4,shanghai,Jenson Button,12,11,\N
903,824,2,28,15:54:28,24320.0,2014-04-20,4,shanghai,Jules Bianchi,19,17,\N
903,815,2,30,15:57:11,23636.0,2014-04-20,4,shanghai,Sergio Pérez,16,9,+1:22.647
903,155,2,30,15:57:59,25402.0,2014-04-20,4,shanghai,Kamui Kobayashi,18,18,\N
903,807,2,31,15:58:34,22764.0,2014-04-20,4,shanghai,Nico Hülkenberg,8,6,+54.295
903,822,2,31,15:58:35,23639.0,2014-04-20,4,shanghai,Valtteri Bottas,7,7,+55.697
903,8,2,31,15:58:50,23291.0,2014-04-20,4,shanghai,Kimi Räikkönen,11,8,+1:16.335
903,826,2,31,15:59:08,23628.0,2014-04-20,4,shanghai,Daniil Kvyat,13,10,\N
903,825,2,31,15:59:19,22579.0,2014-04-20,4,shanghai,Kevin Magnussen,15,13,\N
903,13,2,31,15:59:50,23830.0,2014-04-20,4,shanghai,Felipe Massa,6,15,\N
903,818,2,32,16:00:58,24417.0,2014-04-20,4,shanghai,Jean-Éric Vergne,9,12,\N
903,813,2,32,16:01:12,23022.0,2014-04-20,4,shanghai,Pastor Maldonado,22,14,\N
903,4,2,33,16:01:40,22947.0,2014-04-20,4,shanghai,Fernando Alonso,5,3,+23.604
903,820,2,32,16:01:49,23878.0,2014-04-20,4,shanghai,Max Chilton,21,19,\N
903,20,2,34,16:03:40,22246.0,2014-04-20,4,shanghai,Sebastian Vettel,3,5,+47.778
903,3,2,37,16:08:37,23089.0,2014-04-20,4,shanghai,Nico Rosberg,4,2,+18.062
903,817,2,37,16:08:42,22498.0,2014-04-20,4,shanghai,Daniel Ricciardo,2,4,+27.136
903,1,2,38,16:09:59,23999.0,2014-04-20,4,shanghai,Lewis Hamilton,1,1,1:33:28.338
903,821,3,40,16:15:29,22734.0,2014-04-20,4,shanghai,Esteban Gutiérrez,17,16,\N
903,155,3,40,16:15:53,24722.0,2014-04-20,4,shanghai,Kamui Kobayashi,18,18,\N
903,828,3,42,16:20:02,23969.0,2014-04-20,4,shanghai,Marcus Ericsson,20,20,\N
903,820,3,48,16:30:26,23886.0,2014-04-20,4,shanghai,Max Chilton,21,19,\N
904,20,1,12,14:22:29,21974.0,2014-05-11,5,catalunya,Sebastian Vettel,15,4,+1:16.702
904,817,1,14,14:25:18,21969.0,2014-05-11,5,catalunya,Daniel Ricciardo,3,3,+49.014
904,154,1,15,14:26:57,22126.0,2014-05-11,5,catalunya,Romain Grosjean,5,8,\N
